station;date;minte;maxte;temp;prec;tsum5;tsum0
613500;07/12/2020;5,7;7,9;6,6;0;1993,3;3614,3
613500;08/12/2020;3,1;6,1;4,7;0;1993,3;3619
613500;09/12/2020;2,5;4,9;3,4;0,5;1993,3;3622,4
613500;10/12/2020;1,9;3,3;2,8;0,1;1993,3;3625,2
613500;11/12/2020;0,4;2,3;1,4;0;1993,3;3626,6
613500;12/12/2020;1,8;4,3;3,1;0;1993,3;3629,7
613500;13/12/2020;1,8;4,7;3,1;0;1993,3;3632,8
613500;14/12/2020;2,6;6,7;4,7;2,3;1993,3;3637,5
613500;15/12/2020;5,8;7,4;6,7;8,7;1995;3644,2
613500;16/12/2020;4,9;8,2;6,6;0,2;1996,6;3650,8
613500;17/12/2020;5,7;7,8;6,7;5,6;1998,3;3657,5
613500;18/12/2020;4,9;7,7;6,7;0;2000;3664,2
613500;19/12/2020;4;6,7;4,9;0;2000;3669,1
613500;20/12/2020;5,2;7,3;6,2;0;2001,2;3675,3
613500;21/12/2020;4,8;6,8;6;0,1;2002,2;3681,3
613500;22/12/2020;4,7;8,9;6,4;2,9;2003,6;3687,7
613500;23/12/2020;1,2;5,8;3,4;0;2003,6;3691,1
613500;24/12/2020;0,9;5;2,9;0;2003,6;3694
613500;25/12/2020;-2,4;3,6;1,4;0;2003,6;3695,4
613500;26/12/2020;-0,5;4,5;2,8;2,4;2003,6;3698,2
613500;27/12/2020;1,5;4,8;3;7,5;2003,6;3701,2
613500;28/12/2020;1,4;3,4;2,5;1,9;2003,6;3703,7
613500;29/12/2020;1,6;3,6;2,6;4,7;2003,6;3706,3
613500;30/12/2020;2,9;4,8;3,9;11,7;2003,6;3710,2
613500;31/12/2020;1,8;5;3,8;1,3;2003,6;3714
613500;01/01/2021;-0,6;2,9;1,7;3,6;0;1,7
613500;02/01/2021;-2,1;0,8;-0,4;0;0;1,7
613500;03/01/2021;-2;2,9;0,7;0;0;2,4
613500;04/01/2021;-1,8;1,1;-0,2;0;0;2,4
613500;05/01/2021;0;1,9;0,9;0;0;3,3
613500;06/01/2021;-0,1;1,4;0,7;1,4;0;4
613500;07/01/2021;-0,3;1,5;0,6;0,4;0;4,6
613500;08/01/2021;-0,4;1,8;0,8;0,6;0;5,4
613500;09/01/2021;-0,6;2,6;1;0;0;6,4
613500;10/01/2021;-0,5;2,6;1,1;4,4;0;7,5
613500;11/01/2021;0,7;4,8;3,6;3,3;0;11,1
613500;12/01/2021;0,3;5,3;2;1,6;0;13,1
613500;13/01/2021;-0,3;2,7;1,3;2,9;0;14,4
613500;14/01/2021;-1,8;1,3;0;0,2;0;14,4
613500;15/01/2021;-4,8;-0,7;-2;0;0;14,4
613500;16/01/2021;-6,9;-0,5;-3,5;0;0;14,4
613500;17/01/2021;-5,3;0,4;-2,4;0;0;14,4
613500;18/01/2021;-1,6;3;0,5;3,7;0;14,9
613500;19/01/2021;1,1;3,4;2,1;5,9;0;17
613500;20/01/2021;3,2;6,8;5,4;10,2;0,4;22,4
613500;21/01/2021;4,4;7,8;5,9;0,1;1,3;28,3
613500;22/01/2021;2,7;6,3;4,4;6,6;1,3;32,7
613500;23/01/2021;0,7;3,9;2,3;0;1,3;35
613500;24/01/2021;0,8;3,5;2,1;0;1,3;37,1
613500;25/01/2021;-0,5;3,8;1,2;0,9;1,3;38,3
613500;26/01/2021;-1,5;2,5;0,2;0;1,3;38,5
613500;27/01/2021;-0,9;2,2;1,1;4,1;1,3;39,6
613500;28/01/2021;-4,2;1;-1;0,6;1,3;39,6
613500;29/01/2021;-5,4;-1,4;-2,9;0;1,3;39,6
613500;30/01/2021;-5,8;0,4;-1,5;0,2;1,3;39,6
613500;31/01/2021;-1,2;3,1;0,7;0;1,3;40,3
613500;01/02/2021;-2,5;1,2;-0,5;0;1,3;40,3
613500;02/02/2021;-6,5;1,5;-2,4;0;1,3;40,3
613500;03/02/2021;-2,7;0;-1,3;2;1,3;40,3
613500;04/02/2021;-4,4;-2;-3,3;0;1,3;40,3
613500;05/02/2021;-7,1;-1,5;-3,6;0;1,3;40,3
613500;06/02/2021;-7,4;-2,8;-5,4;0;1,3;40,3
613500;07/02/2021;-6;-2,3;-3,8;0,3;1,3;40,3
613500;08/02/2021;-4,3;-2,5;-3,5;0,7;1,3;40,3
613500;09/02/2021;-5,5;-2,2;-4;0,1;1,3;40,3
613500;10/02/2021;-6,6;-3;-5,1;0;1,3;40,3
613500;11/02/2021;-7,7;-3,7;-6,1;0;1,3;40,3
613500;12/02/2021;-10,6;-1,8;-6,5;0;1,3;40,3
613500;13/02/2021;-11,3;0,9;-5,3;0;1,3;40,3
613500;14/02/2021;-11,7;0,2;-5;0;1,3;40,3
613500;15/02/2021;-3,3;1,3;-1,3;1,4;1,3;40,3
613500;16/02/2021;-1,9;1,3;-0,4;1,6;1,3;40,3
613500;17/02/2021;0,8;2,8;1,8;7,3;1,3;42,1
613500;18/02/2021;1,2;4,6;2,4;2,5;1,3;44,5
613500;19/02/2021;0,7;5,9;3,3;3,9;1,3;47,8
613500;20/02/2021;2,6;7,8;4,8;0;1,3;52,6
613500;21/02/2021;2;10,6;6,3;0;2,6;58,9
613500;22/02/2021;1;10,4;6,1;0;3,7;65
613500;23/02/2021;3,2;9,3;6,7;0;5,4;71,7
613500;24/02/2021;5;12,5;9,2;0;9,6;80,9
613500;25/02/2021;3,6;12,1;7,9;0;12,5;88,8
613500;26/02/2021;2,8;9;5,2;0;12,7;94
613500;27/02/2021;2,1;8,2;4,4;0;12,7;98,4
613500;28/02/2021;-0,1;6,3;4;0;12,7;102,4
613500;01/03/2021;-0,9;8,9;2,6;0;12,7;105
613500;02/03/2021;-1,2;2,3;0,8;0;12,7;105,8
613500;03/03/2021;-3,2;2,7;-0,3;0;12,7;105,8
613500;04/03/2021;-2;4,5;2;0;12,7;107,8
613500;05/03/2021;-3,6;5,1;0,4;0;12,7;108,2
613500;06/03/2021;-2,8;5,8;2,1;0;12,7;110,3
613500;07/03/2021;-3;6,7;2,5;0;12,7;112,8
613500;08/03/2021;-4;5,1;-0,1;0;12,7;112,8
613500;09/03/2021;-5,1;5,9;0,2;0;12,7;113
613500;10/03/2021;-4;5,3;1,4;0;12,7;114,4
613500;11/03/2021;0,8;7,6;4,6;16,7;12,7;119
613500;12/03/2021;3,1;7,1;4,9;2,1;12,7;123,9
613500;13/03/2021;1;6,3;3,6;12,8;12,7;127,5
613500;14/03/2021;1,8;7,7;4,3;2,6;12,7;131,8
613500;15/03/2021;1,7;6,5;4,2;0,2;12,7;136
613500;16/03/2021;-1,2;6,3;2,5;0;12,7;138,5
613500;17/03/2021;-1,5;8,2;2,9;0;12,7;141,4
613500;18/03/2021;-1,8;6,4;2,2;0;12,7;143,6
613500;19/03/2021;-3,1;3,8;0,8;0,1;12,7;144,4
613500;20/03/2021;-3,7;5,3;2,2;0,2;12,7;146,6
613500;21/03/2021;-0,1;8,2;5,2;0;12,9;151,8
613500;22/03/2021;-1,1;7,2;3,8;0,3;12,9;155,6
613500;23/03/2021;4,2;7,4;5,4;0;13,3;161
613500;24/03/2021;4,1;9,9;7;0;15,3;168
613500;25/03/2021;2;10,8;6,6;0;16,9;174,6
613500;26/03/2021;2,9;12,9;8,4;0,6;20,3;183
613500;27/03/2021;3,6;9,1;6,2;5;21,5;189,2
613500;28/03/2021;3,2;7,9;5,7;1,1;22,2;194,9
613500;29/03/2021;7,1;9,9;8,3;0;25,5;203,2
613500;30/03/2021;6,6;15,5;10,1;0;30,6;213,3
613500;31/03/2021;2,1;16,6;9,4;0;35;222,7
613500;01/04/2021;1,2;8,4;6,4;0;36,4;229,1
613500;02/04/2021;0,3;9,6;5;0;36,4;234,1
613500;03/04/2021;-1;7,7;4;0;36,4;238,1
613500;04/04/2021;-1,2;8,6;4,3;0;36,4;242,4
613500;05/04/2021;-0,1;6,5;3;5;36,4;245,4
613500;06/04/2021;1,2;6,4;3,6;0,1;36,4;249
613500;07/04/2021;1,4;8,7;3,8;0,5;36,4;252,8
613500;08/04/2021;2,4;6,4;4,5;0,4;36,4;257,3
613500;09/04/2021;2,4;9,2;5,9;1,1;37,3;263,2
613500;10/04/2021;0,3;8,3;4;0;37,3;267,2
613500;11/04/2021;0,5;8,2;3,7;4,7;37,3;270,9
613500;12/04/2021;2,1;8,2;4,4;0,3;37,3;275,3
613500;13/04/2021;1,5;7,5;4,6;0,2;37,3;279,9
613500;14/04/2021;-1,2;9,5;4,3;0,1;37,3;284,2
613500;15/04/2021;0,2;10,1;5,4;0;37,7;289,6
613500;16/04/2021;0,7;10,2;6;0;38,7;295,6
613500;17/04/2021;4,3;15,2;9,3;0,1;43;304,9
613500;18/04/2021;4,2;16,5;10,1;0;48,1;315
613500;19/04/2021;4,4;17,4;10,6;0;53,7;325,6
613500;20/04/2021;1,5;15,9;9,8;0;58,5;335,4
613500;21/04/2021;4,3;10,9;7,4;0;60,9;342,8
613500;22/04/2021;4,6;10,7;7,2;0;63,1;350
613500;23/04/2021;3,4;11;7;0;65,1;357
613500;24/04/2021;2,3;9,8;6,5;0;66,6;363,5
613500;25/04/2021;0,1;8,5;4,7;0,1;66,6;368,2
613500;26/04/2021;-2,6;8,4;3,8;0;66,6;372
613500;27/04/2021;-3,4;10,7;4,5;0;66,6;376,5
613500;28/04/2021;-0,4;12,4;6,7;0;68,3;383,2
613500;29/04/2021;5,7;12,1;8,2;2,8;71,5;391,4
613500;30/04/2021;4,9;12,4;8,1;1,9;74,6;399,5
613500;01/05/2021;3,1;12,5;8;0;77,6;407,5
613500;02/05/2021;3,8;11,9;7,4;1,3;80;414,9
613500;03/05/2021;5;10,3;7;4;82;421,9
613500;04/05/2021;6;10,1;7,3;10,1;84,3;429,2
613500;05/05/2021;5,4;9,3;6,8;13,9;86,1;436
613500;06/05/2021;3,9;8,2;5,6;7;86,7;441,6
613500;07/05/2021;2,9;9,6;5,4;3,7;87,1;447
613500;08/05/2021;3,6;11,1;7,8;0,4;89,9;454,8
613500;09/05/2021;7,3;20,2;14;4,3;98,9;468,8
613500;10/05/2021;12,3;22,2;16,5;0,4;110,4;485,3
613500;11/05/2021;10,6;14,6;12,1;9,8;117,5;497,4
613500;12/05/2021;9,8;13,9;11,5;8,3;124;508,9
613500;13/05/2021;10;13,1;11,3;0,1;130,3;520,2
613500;14/05/2021;9,5;14,9;11,7;0,3;137;531,9
613500;15/05/2021;6,6;11,3;9,1;0;141,1;541
613500;16/05/2021;6,5;16;11,1;0,7;147,2;552,1
613500;17/05/2021;5,4;15,4;11,1;0;153,3;563,2
613500;18/05/2021;8;13,4;10,8;0;159,1;574
613500;19/05/2021;7,2;14,1;10,5;0,7;164,6;584,5
613500;20/05/2021;6,5;13,9;9,8;0;169,4;594,3
613500;21/05/2021;6,3;15,2;10,5;3,1;174,9;604,8
613500;22/05/2021;8,3;13,6;10,8;1,7;180,7;615,6
613500;23/05/2021;6;13,2;10;0,3;185,7;625,6
613500;24/05/2021;6,5;19;13,1;0;193,8;638,7
613500;25/05/2021;8,9;13,8;11,3;5;200,1;650
613500;26/05/2021;8,1;11,2;9,3;9,9;204,4;659,3
613500;27/05/2021;8,8;13;10,7;8,8;210,1;670
613500;28/05/2021;6,2;16,3;11,6;0;216,7;681,6
613500;29/05/2021;7,9;17,7;12;0;223,7;693,6
613500;30/05/2021;6,1;20,5;14,4;0;233,1;708
613500;31/05/2021;7,2;21,1;15,3;0;243,4;723,3
613500;01/06/2021;9,1;18,4;13,8;0;252,2;737,1
613500;02/06/2021;9,3;17,6;13,7;0;260,9;750,8
613500;03/06/2021;10,9;21,9;16,8;1,2;272,7;767,6
613500;04/06/2021;12,1;20,1;15,7;3,5;283,4;783,3
613500;05/06/2021;10,9;22;16,6;0;295;799,9
613500;06/06/2021;11;24,1;17,6;0;307,6;817,5
613500;07/06/2021;14,1;21;17,5;0;320,1;835
613500;08/06/2021;11,6;21;15,7;0;330,8;850,7
613500;09/06/2021;10,9;21,9;17,1;0;342,9;867,8
613500;10/06/2021;9,8;22,4;17,1;0;355;884,9
613500;11/06/2021;10,7;21,7;17,7;0;367,7;902,6
613500;12/06/2021;12,1;17,7;15,4;0;378,1;918
613500;13/06/2021;11,6;18,4;14,6;0;387,7;932,6
613500;14/06/2021;9,9;21,9;16,7;0;399,4;949,3
613500;15/06/2021;11;19;14,8;0;409,2;964,1
613500;16/06/2021;6,7;21,5;15,5;0;419,7;979,6
613500;17/06/2021;13,4;27,3;21,3;0;436;1000,9
613500;18/06/2021;17,9;30,2;24;0;455;1024,9
613500;19/06/2021;16,9;26,6;22,1;0;472,1;1047
613500;20/06/2021;13,1;24,9;18,9;1,4;486;1065,9
613500;21/06/2021;12,1;17;14,4;1,9;495,4;1080,3
613500;22/06/2021;12,7;17,1;14,5;0;504,9;1094,8
613500;23/06/2021;11,5;19,4;15,9;0;515,8;1110,7
613500;24/06/2021;10,5;20,4;16;0;526,8;1126,7
613500;25/06/2021;14;19,4;16,3;0;538,1;1143
613500;26/06/2021;12,4;21,2;17,3;0;550,4;1160,3
613500;27/06/2021;12,1;20,3;16,7;0;562,1;1177
613500;28/06/2021;9,3;25,1;18,1;0;575,2;1195,1
613500;29/06/2021;11,6;26,6;19,7;0,2;589,9;1214,8
613500;30/06/2021;16,1;20,1;18;3,8;602,9;1232,8
613500;01/07/2021;15,2;22,2;18,1;0;616;1250,9
613500;02/07/2021;15,9;18,8;17,1;10;628,1;1268
613500;03/07/2021;13,9;19,3;17;3,6;640,1;1285
613500;04/07/2021;14,7;23,3;18,8;0;653,9;1303,8
613500;05/07/2021;13,6;23,6;18,5;0,3;667,4;1322,3
613500;06/07/2021;10,9;23,6;17,8;0,5;680,2;1340,1
613500;07/07/2021;14,4;22,9;18,6;1,8;693,8;1358,7
613500;08/07/2021;14;23,5;19,4;0,5;708,2;1378,1
613500;09/07/2021;12,8;23,8;18,9;1,5;722,1;1397
613500;10/07/2021;14,8;21,5;16,9;6,4;734;1413,9
613500;11/07/2021;10,3;24,7;18;0;747;1431,9
613500;12/07/2021;14,9;25,1;20,1;0;762,1;1452
613500;13/07/2021;17,1;25,5;20,9;0;778;1472,9
613500;14/07/2021;16,5;28,7;22,9;0;795,9;1495,8
613500;15/07/2021;18,1;29,7;24,2;0,1;815,1;1520
613500;16/07/2021;18,5;29,2;23,8;0;833,9;1543,8
613500;17/07/2021;16,1;25,8;20,9;0;849,8;1564,7
613500;18/07/2021;15,7;22,2;18,7;0;863,5;1583,4
613500;19/07/2021;12,9;22,8;17,7;0;876,2;1601,1
613500;20/07/2021;12,4;20,3;16,8;0;888;1617,9
613500;21/07/2021;14,1;18,9;16,5;0,1;899,5;1634,4
613500;22/07/2021;13,6;21;16,9;0;911,4;1651,3
613500;23/07/2021;14,2;22,4;17,8;0;924,2;1669,1
613500;24/07/2021;12,5;26,4;20,1;0;939,3;1689,2
613500;25/07/2021;17,9;25,4;20,5;4,9;954,8;1709,7
613500;26/07/2021;18,8;27,3;22;7,1;971,8;1731,7
613500;27/07/2021;15,6;26;20,3;0,8;987,1;1752
613500;28/07/2021;14,8;24,2;19,7;0,8;1001,8;1771,7
613500;29/07/2021;12,9;19,5;16,2;7,1;1013;1787,9
613500;30/07/2021;13,9;22,5;18,2;0,1;1026,2;1806,1
613500;31/07/2021;12,7;19,8;16,5;2,1;1037,7;1822,6
613500;01/08/2021;14;22,1;17,1;0;1049,8;1839,7
613500;02/08/2021;13,1;22,9;16,8;0;1061,6;1856,5
613500;03/08/2021;11;20,4;16;0;1072,6;1872,5
613500;04/08/2021;9,7;21,6;15,9;0;1083,5;1888,4
613500;05/08/2021;9,9;23,7;16,9;0;1095,4;1905,3
613500;06/08/2021;11,8;24,2;17,9;0,4;1108,3;1923,2
613500;07/08/2021;13,5;23,2;18;1,4;1121,3;1941,2
613500;08/08/2021;12,3;21,6;16,7;4;1133;1957,9
613500;09/08/2021;12,9;21,1;16,4;0;1144,4;1974,3
613500;10/08/2021;12,4;20,8;16,2;5,4;1155,6;1990,5
613500;11/08/2021;11,7;23;17,3;0;1167,9;2007,8
613500;12/08/2021;10,7;25,5;18,9;0;1181,8;2026,7
613500;13/08/2021;14,1;25,5;19,3;0;1196,1;2046
613500;14/08/2021;14,7;19,6;17,1;6,9;1208,2;2063,1
613500;15/08/2021;15,2;21,5;17,7;0,1;1220,9;2080,8
613500;16/08/2021;11,4;18,3;15,4;10,8;1231,3;2096,2
613500;17/08/2021;8,6;20,6;15,4;7,5;1241,7;2111,6
613500;18/08/2021;13,4;17,9;15,2;1,3;1251,9;2126,8
613500;19/08/2021;13,6;19,3;15,8;0,4;1262,7;2142,6
613500;20/08/2021;11,5;18,4;14,8;0,1;1272,5;2157,4
613500;21/08/2021;8,2;19,8;14,2;0;1281,7;2171,6
613500;22/08/2021;8,1;21,3;15,3;0;1292;2186,9
613500;23/08/2021;9,4;23,2;16,2;0;1303,2;2203,1
613500;24/08/2021;7,2;22,1;14,9;0;1313,1;2218
613500;25/08/2021;13,2;19,9;15,8;0,1;1323,9;2233,8
613500;26/08/2021;10;15,6;13,9;0,6;1332,8;2247,7
613500;27/08/2021;13,1;20,3;15,4;4,7;1343,2;2263,1
613500;28/08/2021;13,7;15,5;14,5;3,4;1352,7;2277,6
613500;29/08/2021;13,9;19,4;16,4;0,1;1364,1;2294
613500;30/08/2021;13,9;21,6;17,4;0;1376,5;2311,4
613500;31/08/2021;11,9;22,3;16,9;0;1388,4;2328,3
613500;01/09/2021;12,6;22,5;17,5;0;1400,9;2345,8
613500;02/09/2021;13,3;22,7;17,5;0;1413,4;2363,3
613500;03/09/2021;12,3;20,3;15,6;0;1424;2378,9
613500;04/09/2021;9;20,9;14,7;0;1433,7;2393,6
613500;05/09/2021;7,3;18,6;13,1;0;1441,8;2406,7
613500;06/09/2021;8,8;20,3;15;0;1451,8;2421,7
613500;07/09/2021;8,8;20,6;15,6;0;1462,4;2437,3
613500;08/09/2021;13,4;22,8;18,2;0;1475,6;2455,5
613500;09/09/2021;11,2;25,6;18,2;0;1488,8;2473,7
613500;10/09/2021;11,4;23,6;17,2;0;1501;2490,9
613500;11/09/2021;13,7;21,4;18;0,5;1514;2508,9
613500;12/09/2021;14,9;21,2;17,9;0,1;1526,9;2526,8
613500;13/09/2021;12,1;18,1;15;0;1536,9;2541,8
613500;14/09/2021;11,5;18,1;15,1;0;1547;2556,9
613500;15/09/2021;12,2;17,9;15,3;8;1557,3;2572,2
613500;16/09/2021;14,2;19;16,5;0,7;1568,8;2588,7
613500;17/09/2021;12,2;17,2;14,2;0,6;1578;2602,9
613500;18/09/2021;11,4;16,2;13,7;0;1586,7;2616,6
613500;19/09/2021;7,8;15,2;11,5;0;1593,2;2628,1
613500;20/09/2021;5,7;14,3;10,2;0;1598,4;2638,3
613500;21/09/2021;5,2;15,4;11,4;1,2;1604,8;2649,7
613500;22/09/2021;9,6;18,8;14,6;0;1614,4;2664,3
613500;23/09/2021;12,3;16,3;14,6;5,2;1624;2678,9
613500;24/09/2021;11,5;16,3;14,1;0;1633,1;2693
613500;25/09/2021;9,1;18,2;15;0,2;1643,1;2708
613500;26/09/2021;7,5;19,6;13,4;0;1651,5;2721,4
613500;27/09/2021;14,9;17,3;16,1;1,3;1662,6;2737,5
613500;28/09/2021;7,9;18,6;14,1;4,3;1671,7;2751,6
613500;29/09/2021;6,6;15,5;11,3;3,3;1678;2762,9
613500;30/09/2021;10,5;14;12;2,9;1685;2774,9
613500;01/10/2021;10,6;15,4;13;1,3;1693;2787,9
613500;02/10/2021;11,5;14,8;13,2;2;1701,2;2801,1
613500;03/10/2021;12,9;17,7;16,2;1,2;1712,4;2817,3
613500;04/10/2021;10,7;14,7;12,6;0;1720;2829,9
613500;05/10/2021;9,5;13;11,3;7,8;1726,3;2841,2
613500;06/10/2021;6,6;14,5;11,8;0,6;1733,1;2853
613500;07/10/2021;4,6;16,4;10,2;0;1738,3;2863,2
613500;08/10/2021;6,5;15,3;10,6;0;1743,9;2873,8
613500;09/10/2021;5,6;14,5;10,8;0;1749,7;2884,6
613500;10/10/2021;4;13;8,5;0;1753,2;2893,1
613500;11/10/2021;8,6;13,8;10,7;0,2;1758,9;2903,8
613500;12/10/2021;6,3;11,8;8,7;0;1762,6;2912,5
613500;13/10/2021;2,3;12;8,3;0,5;1765,9;2920,8
613500;14/10/2021;8,5;13,4;11,5;1,4;1772,4;2932,3
613500;15/10/2021;8,7;13,2;11,1;6,1;1778,5;2943,4
613500;16/10/2021;6,7;11,6;9,1;0,1;1782,6;2952,5
613500;17/10/2021;7,8;12;9,5;2;1787,1;2962
613500;18/10/2021;8,5;11,1;10;4,8;1792,1;2972
613500;19/10/2021;9,6;14,7;11,6;7,5;1798,7;2983,6
613500;20/10/2021;11,8;14,9;14,1;10,3;1807,8;2997,7
613500;21/10/2021;6,6;13;9,8;16,4;1812,6;3007,5
613500;22/10/2021;6,5;9,2;7,8;5,9;1815,4;3015,3
613500;23/10/2021;4,3;10,5;8,1;0;1818,5;3023,4
613500;24/10/2021;5,5;11,5;8,8;0;1822,3;3032,2
613500;25/10/2021;3,2;10,5;7,8;2,1;1825,1;3040
613500;26/10/2021;9;12,5;10,5;0,6;1830,6;3050,5
613500;27/10/2021;10,5;14;12,7;1,1;1838,3;3063,2
613500;28/10/2021;10,3;13,9;12,2;0;1845,5;3075,4
613500;29/10/2021;7,8;12,6;10,5;0;1851;3085,9
613500;30/10/2021;8,4;14,4;10,7;0;1856,7;3096,6
613500;31/10/2021;10,5;13,2;11,4;2,2;1863,1;3108
613500;01/11/2021;8,8;13,3;10,8;1,9;1868,9;3118,8
613500;02/11/2021;1,8;11,3;7,8;0;1871,7;3126,6
613500;03/11/2021;0,1;10,1;4,6;0,3;1871,7;3131,2
613500;04/11/2021;5,5;8,9;7,4;2,2;1874,1;3138,6
613500;05/11/2021;5,7;10,9;8,7;0,8;1877,8;3147,3
613500;06/11/2021;8,8;11,3;9,8;4,1;1882,6;3157,1
613500;07/11/2021;6,3;10,2;8,9;4,8;1886,5;3166
613500;08/11/2021;5,7;8,6;7,1;0,7;1888,6;3173,1
613500;09/11/2021;5,9;10,1;8,9;1,3;1892,5;3182
613500;10/11/2021;8,9;10,5;9,8;0;1897,3;3191,8
613500;11/11/2021;6,3;11,1;9,6;1;1901,9;3201,4
613500;12/11/2021;3,2;9,8;7,6;0;1904,5;3209
613500;13/11/2021;6,2;8,3;7;0,3;1906,5;3216
613500;14/11/2021;6,9;8,1;7,4;0;1908,9;3223,4
613500;15/11/2021;5,5;8,1;6,9;0,1;1910,8;3230,3
613500;16/11/2021;4,6;6,3;5,5;0;1911,3;3235,8
613500;17/11/2021;3,7;8,1;5,8;2,1;1912,1;3241,6
613500;18/11/2021;6,1;11,9;9,3;0,7;1916,4;3250,9
613500;19/11/2021;10;13;11,7;0;1923,1;3262,6
613500;20/11/2021;8,8;12;10,3;0;1928,4;3272,9
613500;21/11/2021;1,1;9,4;5,9;0,8;1929,3;3278,8
613500;22/11/2021;-2;7,6;3,1;0;1929,3;3281,9
613500;23/11/2021;6,2;8,6;7,6;0;1931,9;3289,5
613500;24/11/2021;6,2;8,7;7,3;0,1;1934,2;3296,8
613500;25/11/2021;4;7,4;6,1;2,5;1935,3;3302,9
613500;26/11/2021;1,2;5;3,6;2,7;1935,3;3306,5
613500;27/11/2021;0,8;4,5;3;3,8;1935,3;3309,5
613500;28/11/2021;0,7;4,2;2,1;0,3;1935,3;3311,6
613500;29/11/2021;-1,9;2,6;0,8;0,5;1935,3;3312,4
613500;30/11/2021;-2,5;5,7;2;2,8;1935,3;3314,4
613500;01/12/2021;-2,4;7,5;3,3;24,4;1935,3;3317,7
613500;02/12/2021;-1,6;2,6;0,5;3,4;1935,3;3318,2
613500;03/12/2021;1,6;5,3;2,7;4;1935,3;3320,9
613500;04/12/2021;3,3;5,3;4,3;0,8;1935,3;3325,2
613500;05/12/2021;-1,5;3,9;1,6;2,2;1935,3;3326,8
613500;06/12/2021;-2;1,5;-0,3;0;1935,3;3326,8
613500;07/12/2021;-0,4;1,4;0,7;0;1935,3;3327,5
613500;08/12/2021;0;0,9;0,5;1;1935,3;3328
613500;09/12/2021;-0,9;0,8;0,1;0,3;1935,3;3328,1
613500;10/12/2021;-0,3;1,9;0,6;3,7;1935,3;3328,7
613500;11/12/2021;-0,5;2,7;0,9;7;1935,3;3329,6
613500;12/12/2021;-1,2;6,9;3,1;5,9;1935,3;3332,7
613500;13/12/2021;4,7;8,1;6,6;0,1;1936,9;3339,3
613500;14/12/2021;2,7;7,8;5,7;0,5;1937,6;3345
613500;15/12/2021;6,1;9,4;8;0;1940,6;3353
613500;16/12/2021;2,7;8,4;6,6;0;1942,2;3359,6
613500;17/12/2021;3,1;6,5;5;0;1942,2;3364,6
613500;18/12/2021;5;7,4;6,1;0;1943,3;3370,7
613500;19/12/2021;1,3;7,5;5;0;1943,3;3375,7
613500;20/12/2021;-0,6;4,2;1,7;0;1943,3;3377,4
613500;21/12/2021;-3,9;1,8;-0,6;0;1943,3;3377,4
613500;22/12/2021;0,9;2,7;2;0;1943,3;3379,4
613500;23/12/2021;-1,1;1,4;-0,2;3,7;1943,3;3379,4
613500;24/12/2021;-8,9;0,7;-2,7;0,4;1943,3;3379,4
613500;25/12/2021;-7,4;-0,1;-3,7;0;1943,3;3379,4
613500;26/12/2021;-7,7;-0,5;-3,9;0;1943,3;3379,4
613500;27/12/2021;-7,2;-0,9;-3,2;0;1943,3;3379,4
613500;28/12/2021;-1,6;0,5;-0,8;0;1943,3;3379,4
613500;29/12/2021;-0,9;1,8;0,5;0,5;1943,3;3379,9
613500;30/12/2021;1,2;8;4,8;0;1943,3;3384,7
613500;31/12/2021;6,3;9,2;8;12,8;1946,3;3392,7
613500;01/01/2022;6,7;9,2;8;1,6;3;8
613500;02/01/2022;7,3;9;8,2;9,6;6,2;16,2
613500;03/01/2022;6,3;7,8;6,9;2,6;8,1;23,1
613500;04/01/2022;2,4;7;3,8;2;8,1;26,9
613500;05/01/2022;0;4,8;2,7;2,3;8,1;29,6
613500;06/01/2022;-1,6;2,6;0,4;0;8,1;30
613500;07/01/2022;0,8;3,5;2,1;3,3;8,1;32,1
613500;08/01/2022;1,4;4,3;2,6;4,8;8,1;34,7
613500;09/01/2022;0;1,8;0,8;2,5;8,1;35,5
613500;10/01/2022;-0,5;3,7;1,7;0;8,1;37,2
613500;11/01/2022;-0,7;2,8;1,5;1,3;8,1;38,7
613500;12/01/2022;1,1;6,4;3,7;0,2;8,1;42,4
613500;13/01/2022;6;7,7;6,7;0;9,8;49,1
613500;14/01/2022;0,4;7,7;5,2;0;10;54,3
613500;15/01/2022;-0,3;4,5;1,9;0;10;56,2
613500;16/01/2022;1,5;6,5;4;0,1;10;60,2
613500;17/01/2022;0,7;7;4,2;0,1;10;64,4
613500;18/01/2022;0,5;5,9;3,6;0;10;68
613500;19/01/2022;2,4;5,5;3,4;0,7;10;71,4
613500;20/01/2022;0,4;2,7;1,4;0;10;72,8
613500;21/01/2022;-0,7;4,5;1,9;0,8;10;74,7
613500;22/01/2022;-1,2;4,9;2,1;0,2;10;76,8
613500;23/01/2022;4,3;7,2;5,7;0;10,7;82,5
613500;24/01/2022;4,4;5,8;5;0;10,7;87,5
613500;25/01/2022;4,4;7,3;5,8;0,3;11,5;93,3
613500;26/01/2022;4,1;6,1;5,1;0,2;11,6;98,4
613500;27/01/2022;4,5;7,8;6;1;12,6;104,4
613500;28/01/2022;1,2;6,1;4;0;12,6;108,4
613500;29/01/2022;3,6;8,9;6,3;4,7;13,9;114,7
613500;30/01/2022;1,1;6;4,6;0;13,9;119,3
613500;31/01/2022;0,6;3,4;1,9;0;13,9;121,2
613500;01/02/2022;0,5;6,6;3,7;4,4;13,9;124,9
