station;date;minte;maxte;temp;prec08;tsum5;tsum0
22;2003-07-12;11.9;18.9;15.2;9.2;768.9;1429.8
22;2003-07-13;13.2;21.3;16.9;0;780.8;1446.7
22;2003-07-14;11.4;24.9;19.1;0;794.9;1465.8
22;2003-07-15;13.3;26.4;20.4;0;810.3;1486.2
22;2003-07-16;16.1;23.7;19.6;1.7;824.9;1505.8
22;2003-07-17;16.4;24;19.8;0;839.7;1525.6
22;2003-07-18;16.6;20.4;17.7;3;852.4;1543.3
22;2003-07-19;13.1;23.2;18.7;0.1;866.1;1562
22;2003-07-20;12.7;27.1;20.7;0;881.7;1582.7
22;2003-07-21;17.7;23.2;20.1;0;896.8;1602.7
22;2003-07-22;14.9;24.2;19.3;5.6;911.2;1622.1
22;2003-07-23;13.8;22.6;18;0;924.2;1640.1
22;2003-07-24;12.4;25;19.1;0;938.3;1659.2
22;2003-07-25;16.1;22.6;18.9;3.7;952.2;1678.1
22;2003-07-26;15.6;22.3;18.3;2.4;965.5;1696.4
22;2003-07-27;13.4;23.7;19;0;979.5;1715.4
22;2003-07-28;16.2;22.8;18.2;1.6;992.8;1733.7
22;2003-07-29;11.5;23.2;18;0;1005.8;1751.7
22;2003-07-30;10.5;25;18.7;0;1019.4;1770.3
22;2003-07-31;12.4;25.6;19.9;0;1034.3;1790.2
22;2003-08-01;12;27.6;20.7;0;1050;1810.9
22;2003-08-02;16.3;23.1;18.9;0;1063.9;1829.8
22;2003-08-03;13.3;23.1;18.2;7.4;1077.1;1848.1
22;2003-08-04;11.4;23.6;18;0;1090.2;1866.1
22;2003-08-05;12.9;22.6;17.9;0;1103.1;1884
22;2003-08-06;9.8;25.3;18.5;0;1116.6;1902.5
22;2003-08-07;10.7;26.1;19.3;0;1130.8;1921.7
22;2003-08-08;11.8;27.6;20.9;0;1146.7;1942.6
22;2003-08-09;14.9;26.7;20.5;0;1162.2;1963.1
22;2003-08-10;12.3;26.7;20.5;0;1177.8;1983.7
22;2003-08-11;14;26.9;21.3;0;1194.1;2005
22;2003-08-12;17.2;26.6;21.8;0;1210.9;2026.8
22;2003-08-13;14.4;25.5;20.1;0;1226;2046.9
22;2003-08-14;15.7;19.4;16.8;0;1237.8;2063.7
22;2003-08-15;13.8;19;16.4;0.7;1249.2;2080.1
22;2003-08-16;14.9;20.9;17.4;0;1261.5;2097.5
22;2003-08-17;12.6;21.1;16.1;0;1272.6;2113.5
22;2003-08-18;9.7;19.5;15.6;0;1283.2;2129.1
22;2003-08-19;12.7;22.6;17.8;3.8;1295.9;2146.8
22;2003-08-20;14.2;21.2;17.1;0;1308.1;2164
22;2003-08-21;13.4;19.2;16.5;0;1319.6;2180.5
22;2003-08-22;15.2;21;17.3;0.5;1331.9;2197.8
22;2003-08-23;14.9;19.9;16.6;2.2;1343.5;2214.4
22;2003-08-24;14.3;22.5;17.5;0.4;1356;2231.9
22;2003-08-25;11.3;21.5;16.6;0;1367.6;2248.5
22;2003-08-26;11.8;20.3;16.4;0;1379;2264.9
22;2003-08-27;13.3;17;14.1;0;1388.1;2279
22;2003-08-28;5.3;17.8;12.7;0;1395.7;2291.7
22;2003-08-29;12;16.8;13.4;1.7;1404.1;2305
22;2003-08-30;10.2;13;11.6;5.8;1410.7;2316.6
22;2003-08-31;8.6;16.8;13;6;1418.7;2329.7
22;2003-09-01;8.6;14.7;10.6;0.3;1424.3;2340.3
22;2003-09-02;4.5;16.2;11.2;3.7;1430.5;2351.5
22;2003-09-03;9.7;16.8;14.4;2.4;1439.9;2365.9
22;2003-09-04;13.2;18.9;15.1;0;1450.1;2381
22;2003-09-05;9.6;20.2;14.8;0;1459.9;2395.8
22;2003-09-06;10.3;21;15.9;0;1470.8;2411.7
22;2003-09-07;14.9;18;15.7;0;1481.5;2427.4
22;2003-09-08;12.7;19.7;16.5;0;1493;2443.9
22;2003-09-09;14.6;17.9;15.7;0;1503.7;2459.6
22;2003-09-10;12.7;14.3;12.9;2.6;1511.6;2472.5
22;2003-09-11;8.4;18.2;13.3;3.4;1519.9;2485.8
22;2003-09-12;9.4;18.2;14.2;0;1529.1;2500
22;2003-09-13;11.1;18.2;13.9;0;1538;2513.9
22;2003-09-14;5.5;18.5;12.4;0;1545.3;2526.3
22;2003-09-15;9.2;19;14.3;0;1554.7;2540.6
22;2003-09-16;10.5;19.8;15;0;1564.6;2555.6
22;2003-09-17;13.1;19.2;15.5;0;1575.1;2571
22;2003-09-18;12.9;21.8;16.9;0;1587;2587.9
22;2003-09-19;13.6;19.4;16.6;0;1598.6;2604.5
22;2003-09-20;12;20.2;16;0;1609.6;2620.5
22;2003-09-21;13.1;17.8;14.9;0;1619.5;2635.4
22;2003-09-22;9.5;24.4;18.1;0.7;1632.6;2653.6
22;2003-09-23;10.5;19.9;12.2;2.9;1639.9;2665.8
22;2003-09-24;8.7;14.3;10.9;0;1645.8;2676.7
22;2003-09-25;8.2;15.9;12.8;0;1653.6;2689.5
22;2003-09-26;9.6;17.4;13.9;0;1662.5;2703.4
22;2003-09-27;10;14.5;11.5;1.3;1669;2714.9
22;2003-09-28;5.1;13.6;9.4;0;1673.4;2724.3
22;2003-09-29;4.5;10.8;8.3;0;1676.7;2732.6
22;2003-09-30;3.6;14.7;8.9;2.9;1680.5;2741.4
22;2003-10-01;3.7;14.3;9.4;0;1685;2750.9
22;2003-10-02;4.8;13.9;9.3;0;1689.2;2760.2
22;2003-10-03;1.9;13.8;8.6;0;1692.8;2768.8
22;2003-10-04;8.8;13.1;10.7;2.5;1698.5;2779.4
22;2003-10-05;3.9;12.3;8.1;0;1701.6;2787.5
22;2003-10-06;4.8;11.6;8.4;0;1705;2795.9
22;2003-10-07;7.2;11;8.4;4;1708.3;2804.3
22;2003-10-08;4.7;11.2;9.1;1.6;1712.4;2813.3
22;2003-10-09;7.8;11.7;9.8;6.9;1717.2;2823.1
22;2003-10-10;8.5;14.4;12.3;6.1;1724.5;2835.4
22;2003-10-11;9.4;13;10.6;0.6;1730.1;2846
22;2003-10-12;8.3;12.7;9;0;1734.1;2855
22;2003-10-13;2.4;11;6.4;0;1735.4;2861.3
22;2003-10-14;1.4;10.5;5.3;0;1735.8;2866.7
22;2003-10-15;-0.6;10;4.3;0;1735.8;2870.9
22;2003-10-16;-1;10.6;3.8;0;1735.8;2874.7
22;2003-10-17;-1.1;10;3.9;0;1735.8;2878.7
22;2003-10-18;0.7;8.6;6.8;0;1737.6;2885.5
22;2003-10-19;0.7;9.8;5.4;0;1738;2890.9
22;2003-10-20;1.9;7.3;3.6;0.2;1738;2894.5
22;2003-10-21;-0.1;5.3;3;0;1738;2897.4
22;2003-10-22;0.6;5.5;1.8;3.2;1738;2899.3
22;2003-10-23;-3.8;3.1;-0.8;0;1738;2899.3
22;2003-10-24;-3.4;5;1.4;0;1738;2900.7
22;2003-10-25;1.7;7.8;5.4;0.1;1738.4;2906.1
22;2003-10-26;-1.3;4.4;0.7;2.4;1738.4;2906.7
22;2003-10-27;-5.4;7;1.9;0;1738.4;2908.6
22;2003-10-28;1;8.2;6.6;0;1740;2915.2
22;2003-10-29;1.8;6.5;3.9;0;1740;2919.2
22;2003-10-30;-0.4;6.4;4.1;0;1740;2923.3
22;2003-10-31;3.5;7.3;5.7;0.6;1740.7;2929
22;2003-11-01;5.2;9.2;7.6;3.7;1743.4;2936.6
22;2003-11-02;6.4;10;8.2;0.4;1746.6;2944.8
22;2003-11-03;7.1;11.1;9.1;1.7;1750.7;2953.9
22;2003-11-04;8.1;11;8.7;4.6;1754.4;2962.7
22;2003-11-05;3.7;7.7;6.2;0;1755.6;2968.8
22;2003-11-06;2.7;7.5;4.9;0;1755.6;2973.7
22;2003-11-07;1.2;8;4.6;0;1755.6;2978.4
22;2003-11-08;3;7;6.6;0;1757.2;2984.9
22;2003-11-09;6.3;6.8;5.6;0;1757.8;2990.5
22;2003-11-10;2.5;4.8;3.5;0;1757.8;2994.1
22;2003-11-11;1.7;6.3;3.9;0;1757.8;2998
22;2003-11-12;1.5;6.4;3.3;0;1757.8;3001.2
22;2003-11-13;0.1;5;2.7;0;1757.8;3003.9
22;2003-11-14;1.2;5.4;4.3;0;1757.8;3008.2
22;2003-11-15;2.5;7.9;6.2;0;1758.9;3014.4
22;2003-11-16;5.9;8.2;7.2;0.7;1761.1;3021.6
22;2003-11-17;5.7;7.8;6.3;0.2;1762.5;3027.9
22;2003-11-18;4.2;10.8;8.4;1.4;1765.9;3036.3
22;2003-11-19;7.7;11.3;9.6;3.7;1770.5;3045.9
22;2003-11-20;6.9;9.2;7.9;4.8;1773.4;3053.8
22;2003-11-21;7.4;8.9;8.3;8.4;1776.7;3062.1
22;2003-11-22;7.7;8.6;7.9;2.7;1779.6;3070
22;2003-11-23;7.5;10.6;8.3;3.2;1782.8;3078.3
22;2003-11-24;3.7;4.7;3.5;5;1782.8;3081.8
22;2003-11-25;0.6;7.6;5.5;0.6;1783.4;3087.3
22;2003-11-26;2.3;8.5;7;0.5;1785.3;3094.3
22;2003-11-27;6;7.3;6.6;0;1787;3100.9
22;2003-11-28;6.3;8;5.5;0.6;1787.4;3106.4
22;2003-11-29;-1.7;6.8;1.8;0;1787.4;3108.2
22;2003-11-30;-1.6;7.6;7.1;0.2;1789.5;3115.3
22;2003-12-01;5;6.9;6;0;1790.5;3121.3
22;2003-12-02;4;7.1;6.2;0;1791.7;3127.5
22;2003-12-03;5.5;6.4;5.6;0;1792.3;3133.1
22;2003-12-04;4.2;5.3;4.5;0.7;1792.3;3137.6
22;2003-12-05;4.1;9.6;7.8;0.1;1795.1;3145.4
22;2003-12-06;2.8;9.1;2.7;0;1795.1;3148.2
22;2003-12-07;-4.4;4.5;0.6;0;1795.1;3148.7
22;2003-12-08;-1.1;6.4;5.6;0;1795.8;3154.4
22;2003-12-09;3.9;5.7;3.1;0;1795.8;3157.4
22;2003-12-10;-2.1;3.1;0.9;0;1795.8;3158.4
22;2003-12-11;-0.8;4;2.6;0;1795.8;3161
22;2003-12-12;1.5;4.9;3.1;2.7;1795.8;3164.1
22;2003-12-13;1.9;8.6;6;3.3;1796.7;3170
22;2003-12-14;4.3;7.7;5.9;9;1797.6;3176
22;2003-12-15;0.5;3.7;2.5;1.3;1797.6;3178.4
22;2003-12-16;1.1;3.6;2.3;0;1797.6;3180.7
22;2003-12-17;0.1;8;6.6;3.8;1799.2;3187.4
22;2003-12-18;5.1;7.3;5.1;1;1799.3;3192.5
22;2003-12-19;1.7;5.1;3.5;0;1799.3;3195.9
22;2003-12-20;1.9;5.7;4.4;0;1799.3;3200.3
22;2003-12-21;3.8;7.2;4;8.9;1799.3;3204.3
22;2003-12-22;-1.4;0.5;-2.2;5.1;1799.3;3204.3
22;2003-12-23;-6.3;1.2;0;0;1799.3;3204.3
22;2003-12-24;-0.2;4.5;2.6;0;1799.3;3206.9
22;2003-12-25;1.9;6.5;5.7;1.2;1800.1;3212.7
22;2003-12-26;5.6;7.1;6.3;0.2;1801.3;3218.9
22;2003-12-27;4.5;6.9;5.5;0;1801.9;3224.5
22;2003-12-28;3.7;6.5;4.4;0;1801.9;3228.9
22;2003-12-29;2.7;4;2.9;8.4;1801.9;3231.8
22;2003-12-30;-0.2;3.1;1.9;6.3;1801.9;3233.8
22;2003-12-31;-1;1.3;-0.7;0;1801.9;3233.8
22;2004-01-01;-8.1;-1.5;-3.3;0;0;0
22;2004-01-02;-3.5;-1.7;-2.8;0;0;0
22;2004-01-03;-5.8;-0.9;-3.1;0;0;0
22;2004-01-04;-5.7;-1.2;-2.5;0;0;0
22;2004-01-05;-7.1;-2.3;-4;0.2;0;0
22;2004-01-06;-7.1;0.8;-1.6;0;0;0
22;2004-01-07;-2.3;4.9;2.9;5.4;0;2.9
22;2004-01-08;0.3;1.4;0.8;1;0;3.8
22;2004-01-09;0;0.9;0;0.1;0;3.8
22;2004-01-10;-0.9;0.4;-0.4;2.7;0;3.8
22;2004-01-11;-0.9;5.7;1.9;0.3;0;5.7
22;2004-01-12;0.9;4.6;3.4;13.6;0;9.1
22;2004-01-13;2.7;3.4;2.4;2.2;0;11.5
22;2004-01-14;0.2;2.6;1.9;13.6;0;13.4
22;2004-01-15;-2;2;0.2;0.8;0;13.6
22;2004-01-16;-1.8;2.6;1.2;0.1;0;14.8
22;2004-01-17;0.1;2;0.7;13;0;15.5
22;2004-01-18;-2.9;1.2;-1.1;0;0;15.5
22;2004-01-19;-2.1;3.1;1.4;2;0;16.9
22;2004-01-20;-0.4;0.6;-0.5;0;0;16.9
22;2004-01-21;-5;-2.1;-4.2;1.1;0;16.9
22;2004-01-22;-8.3;-2.3;-4.8;0;0;16.9
22;2004-01-23;-7.6;0;-1.1;0;0;16.9
22;2004-01-24;-1.8;-0.1;-0.9;0;0;16.9
22;2004-01-25;-4;-2.9;-3.8;0.8;0;16.9
22;2004-01-26;-6.2;-2.8;-4.7;0.5;0;16.9
22;2004-01-27;-8.8;-2.9;-5.6;0;0;16.9
22;2004-01-28;-8.9;-0.1;-1;0.1;0;16.9
22;2004-01-29;-3.9;-0.3;-2.8;2.4;0;16.9
22;2004-01-30;-9.4;1.9;-2.8;2.6;0;16.9
22;2004-01-31;-10.3;4.1;1.9;0.8;0;18.8
22;2004-02-01;1.4;5.6;2.7;9.3;0;21.5
22;2004-02-02;0.7;7;4;7.5;0;25.5
22;2004-02-03;2.7;9.1;6.8;1.2;1.8;32.4
22;2004-02-04;5.8;8.4;7.5;8.3;4.3;39.8
22;2004-02-05;6.7;10;8.2;0.1;7.5;48
22;2004-02-06;4.6;7.6;5.8;0;8.3;53.8
22;2004-02-07;2.8;6.1;4.4;3.3;8.3;58.2
22;2004-02-08;0.9;3;1.4;0.9;8.3;59.7
22;2004-02-09;-0.5;2.3;0.5;2.3;8.3;60.2
22;2004-02-10;-0.7;2.5;0.7;0;8.3;60.9
22;2004-02-11;-1.6;0.9;-1.1;4.9;8.3;60.9
22;2004-02-12;-6.2;1.2;-1.4;0;8.3;60.9
22;2004-02-13;-1.7;3.1;1.5;0.1;8.3;62.3
22;2004-02-14;-0.5;4.6;2;0.1;8.3;64.4
22;2004-02-15;-1.1;4.7;1.2;0;8.3;65.5
22;2004-02-16;-0.4;4.5;2.2;0;8.3;67.8
22;2004-02-17;1.1;6.3;4.1;0;8.3;71.9
22;2004-02-18;0.4;5.3;2.1;0;8.3;74
22;2004-02-19;-2.7;1.2;-1.1;0;8.3;74
22;2004-02-20;-5;2;-1.5;0;8.3;74
22;2004-02-21;-2.7;3.4;-0.1;0;8.3;74
22;2004-02-22;-2.6;2.8;-0.2;0;8.3;74
22;2004-02-23;-1.8;0.9;-0.8;1;8.3;74
22;2004-02-24;-4.6;1.8;-0.3;0;8.3;74
22;2004-02-25;-0.7;2.8;0.6;2.6;8.3;74.6
22;2004-02-26;0;2.1;0.8;0;8.3;75.4
22;2004-02-27;-1;0.4;-0.2;0;8.3;75.4
22;2004-02-28;-0.8;2.3;-0.2;0;8.3;75.4
22;2004-02-29;-3.2;2.8;-0.9;0.1;8.3;75.4
22;2004-03-01;-4.2;3.8;1.3;0;8.3;76.7
22;2004-03-02;1;7;3.2;0;8.3;79.9
22;2004-03-03;-1.4;1.5;-0.3;0;8.3;79.9
22;2004-03-04;-4.2;1;-1.7;0;8.3;79.9
22;2004-03-05;-2.4;1.2;-0.5;0;8.3;79.9
22;2004-03-06;-3.7;1.6;-0.7;0;8.3;79.9
22;2004-03-07;-1.5;2.7;-0.1;0;8.3;79.9
22;2004-03-08;-1.9;3.6;0.7;0;8.3;80.6
22;2004-03-09;-0.7;2.9;1.1;0;8.3;81.7
22;2004-03-10;-0.9;1.8;0.6;0;8.3;82.3
22;2004-03-11;0.4;5.2;2.3;0.1;8.3;84.5
22;2004-03-12;1.3;3.3;2.2;0;8.3;86.7
22;2004-03-13;1.6;5.7;2.8;0;8.3;89.5
22;2004-03-14;1.3;10;6;4.3;9.2;95.5
22;2004-03-15;5.4;10.3;7.7;0.6;11.9;103.2
22;2004-03-16;6.8;8.8;7.6;0.9;14.6;110.8
22;2004-03-17;6.4;14.5;9.6;0;19.2;120.4
22;2004-03-18;2.7;9.8;7;0;21.1;127.4
22;2004-03-19;6.1;8.9;7.2;4.6;23.3;134.6
22;2004-03-20;3.9;8.9;5.9;3.6;24.3;140.5
22;2004-03-21;4.3;7.5;4.9;12.9;24.3;145.4
22;2004-03-22;3.1;7.3;4.7;6.4;24.3;150.1
22;2004-03-23;3.1;7.8;4.3;2.3;24.3;154.4
22;2004-03-24;1.7;5;3.2;3.2;24.3;157.6
22;2004-03-25;-0.5;3.5;1;0.8;24.3;158.6
22;2004-03-26;-1.3;3.2;0.5;0;24.3;159.1
22;2004-03-27;-2.3;4.6;2.7;0;24.3;161.8
22;2004-03-28;2.5;9.5;5.8;0.2;25;167.6
22;2004-03-29;4.7;8.3;6.5;0;26.6;174.1
22;2004-03-30;-0.7;11.1;5.5;0;27.1;179.6
22;2004-03-31;1.2;12.6;6.5;0;28.6;186.1
22;2004-04-01;2.7;8.9;4.7;0;28.6;190.9
22;2004-04-02;1;7.2;3.9;0;28.6;194.7
22;2004-04-03;2.8;9.2;5.9;0;29.5;200.6
22;2004-04-04;5.5;8.7;7.2;2.8;31.7;207.9
22;2004-04-05;2.7;9.2;5.6;1.7;32.3;213.5
22;2004-04-06;3.6;6.2;4.4;6.6;32.3;217.9
22;2004-04-07;2.2;8.2;4.6;12.4;32.3;222.5
22;2004-04-08;2.2;5.7;3.9;0.7;32.3;226.4
22;2004-04-09;1.6;11.1;6.7;0.7;34;233
22;2004-04-10;3.3;9.3;6.1;0.7;35.1;239.1
22;2004-04-11;1.1;9.9;5.7;0;35.8;244.8
22;2004-04-12;4.1;9.5;6.3;0;37.1;251.1
22;2004-04-13;0.1;11.9;6.4;0;38.4;257.4
22;2004-04-14;0.4;12.3;7.4;0;40.8;264.8
22;2004-04-15;2.1;14.7;8.6;0;44.4;273.4
22;2004-04-16;2;17.2;9.8;0;49.2;283.2
22;2004-04-17;3.7;15.3;10;0;54.2;293.2
22;2004-04-18;7.1;17;11.7;0;60.9;304.9
22;2004-04-19;8.4;11.9;9.4;3.4;65.3;314.3
22;2004-04-20;5.9;13.9;8.6;7.2;68.8;322.9
22;2004-04-21;2.1;18.6;9.8;3.3;73.6;332.6
22;2004-04-22;6.9;15.6;11.1;0;79.7;343.8
22;2004-04-23;7.9;12.3;9.2;0;84;353
22;2004-04-24;7.7;13.8;10.3;0;89.3;363.3
22;2004-04-25;4.2;13.9;10.1;0;94.4;373.4
22;2004-04-26;8.9;10.5;9.2;2;98.6;382.6
22;2004-04-27;5.1;12.1;8.7;0;102.3;391.3
22;2004-04-28;6.6;13;9.2;0;106.5;400.5
22;2004-04-29;3.9;12.5;8.1;0;109.6;408.6
22;2004-04-30;7;16.4;10.5;0;115.2;419.2
22;2004-05-01;6.9;16.5;11.2;0;121.4;430.4
22;2004-05-02;7.3;19.2;12.9;0;129.3;443.3
22;2004-05-03;8.9;12.1;10.2;0.2;134.5;453.5
22;2004-05-04;9;16.2;12.4;0.6;141.9;465.9
22;2004-05-05;10.6;18.7;12.6;8.9;149.5;478.5
22;2004-05-06;8.1;18.4;13.7;1.4;158.2;492.2
22;2004-05-07;11.1;14.3;12.6;1;165.8;504.8
22;2004-05-08;10.1;11.4;10.6;0;171.3;515.4
22;2004-05-09;10;19.2;14.6;5;181;530
22;2004-05-10;9.9;19.8;14.2;0;190.2;544.2
22;2004-05-11;9.8;12;10.8;2;196;555
22;2004-05-12;10.2;11.8;10.6;0;201.6;565.6
22;2004-05-13;6.2;11.4;8.1;0.6;204.6;573.6
22;2004-05-14;2.2;13;8.3;0;208;582
22;2004-05-15;8.1;14.1;11.2;1.6;214.2;593.2
22;2004-05-16;7.9;16.7;12;0;221.2;605.2
22;2004-05-17;8;16;12;0;228.2;617.2
22;2004-05-18;10.1;15.7;12.1;0;235.3;629.3
22;2004-05-19;8;14.9;11.4;0;241.7;640.7
22;2004-05-20;7.7;13.3;10.2;0;247;651
22;2004-05-21;5.5;11.6;8.3;0;250.3;659.3
22;2004-05-22;5.2;11.2;7.1;0;252.4;666.4
22;2004-05-23;3.9;12.6;8.8;7;256.2;675.2
22;2004-05-24;5.7;14.6;10.7;0;261.9;685.9
22;2004-05-25;7.7;13.1;9.8;0;266.7;695.7
22;2004-05-26;5.4;13.5;8.9;0;270.7;704.7
22;2004-05-27;5.7;14.9;10.9;0;276.6;715.6
22;2004-05-28;5.4;11.7;9.2;0;280.8;724.8
22;2004-05-29;8.2;16.7;11.6;0;287.3;736.3
22;2004-05-30;5.7;19.3;13.2;0;295.6;749.6
22;2004-05-31;9.5;16.6;12.4;0;302.9;762
22;2004-06-01;7.3;16.4;12;0;309.9;773.9
22;2004-06-02;6.7;18.6;12.6;0;317.5;786.5
22;2004-06-03;5.6;20.2;13.9;0;326.4;800.4
22;2004-06-04;6.7;12.8;11;0;332.4;811.4
22;2004-06-05;9.8;18.2;13.8;0.8;341.2;825.3
22;2004-06-06;9;17.6;13.4;0;349.7;838.7
22;2004-06-07;12.6;19.9;15.8;0;360.5;854.5
22;2004-06-08;11.3;16.7;13.9;1.5;369.4;868.4
22;2004-06-09;10.4;16.1;13.1;0.2;377.5;881.5
22;2004-06-10;12.5;22.6;17;2.1;389.5;898.5
22;2004-06-11;11.8;19.5;15.5;1.2;400;914
22;2004-06-12;11.5;18.1;14.4;1;409.4;928.4
22;2004-06-13;10.3;20.1;14.5;2.1;418.9;942.9
22;2004-06-14;11.2;19.3;15.2;0;429.1;958.1
22;2004-06-15;13.8;17.9;14.6;0;438.7;972.7
22;2004-06-16;9.5;15.1;11.9;0;445.6;984.7
22;2004-06-17;8.2;13.3;11.2;0;451.8;995.8
22;2004-06-18;10.7;14.6;11.9;7.2;458.8;1007.8
22;2004-06-19;7.9;13.2;9.8;9.6;463.6;1017.6
22;2004-06-20;7.1;14.5;11;5.3;469.6;1028.6
22;2004-06-21;7.6;16.7;12.7;0.1;477.3;1041.3
22;2004-06-22;10.5;17.1;13.2;0.7;485.5;1054.5
22;2004-06-23;6.8;16;13.1;0;493.6;1067.6
22;2004-06-24;12.6;14.2;13.2;13.4;501.9;1080.9
22;2004-06-25;11;14.8;12.8;6.7;509.6;1093.6
22;2004-06-26;11.5;16.4;12.6;5.8;517.2;1106.2
22;2004-06-27;6.5;14.5;11.6;0;523.9;1117.9
22;2004-06-28;11.7;17.1;13.6;0.3;532.5;1131.5
22;2004-06-29;10.6;16.8;13;8;540.5;1144.5
22;2004-06-30;10.4;18.1;14.3;1.1;549.8;1158.8
22;2004-07-01;13.4;17.4;14.4;7;559.2;1173.2
22;2004-07-02;9.6;16.7;13.1;4.2;567.3;1186.3
22;2004-07-03;10.6;17;14;0.1;576.4;1200.4
22;2004-07-04;11.5;16.6;13.8;2.7;585.1;1214.1
22;2004-07-05;11.1;16.9;13.6;2.7;593.7;1227.7
22;2004-07-06;10;16.6;13.3;5.2;602;1241
22;2004-07-07;9.6;18;13.4;0;610.4;1254.4
22;2004-07-08;9.2;18.4;13.7;0;619.1;1268.1
22;2004-07-09;12.4;20.7;16.2;16.2;630.3;1284.3
22;2004-07-10;12.7;16;14.2;0.6;639.5;1298.5
22;2004-07-11;12.1;15.5;13.5;1.8;648;1312
22;2004-07-12;12.1;15.5;13.4;0.5;656.4;1325.4
22;2004-07-13;11.1;17;13.2;0;664.6;1338.6
22;2004-07-14;11;16.7;13.4;0;673.1;1352.1
22;2004-07-15;11.3;17.6;14.1;5.1;682.1;1366.1
22;2004-07-16;10.2;17.6;13.8;0;690.9;1380
22;2004-07-17;7;20.4;15.1;0;701.1;1395.1
22;2004-07-18;14.2;20.8;17.9;0.5;714;1413
22;2004-07-19;15.2;18;15.4;9;724.4;1428.4
22;2004-07-20;9.8;20.7;14.9;0.3;734.3;1443.3
22;2004-07-21;11;15;13;19.7;742.3;1456.3
22;2004-07-22;12;17.3;14.8;0;752.1;1471.1
22;2004-07-23;10.3;21.8;16.2;0;763.3;1487.3
22;2004-07-24;13.8;20;16.5;29.8;774.8;1503.8
22;2004-07-25;11.1;16;13.5;0;783.3;1517.3
22;2004-07-26;10.1;17.5;14.2;7.8;792.6;1531.6
22;2004-07-27;9.6;19;14.6;0.1;802.2;1546.2
22;2004-07-28;10.6;19.2;15.1;0;812.3;1561.3
22;2004-07-29;9.3;21.8;16.3;0;823.6;1577.6
22;2004-07-30;10.1;24.4;18;0;836.5;1595.5
22;2004-07-31;12;23.7;16.8;0;848.4;1612.4
22;2004-08-01;11.3;23.4;18.3;4.2;861.7;1630.7
22;2004-08-02;13.5;23.4;18.6;0;875.3;1649.3
22;2004-08-03;14;22.6;18.4;0;888.6;1667.6
22;2004-08-04;16.5;23.5;19;0.6;902.7;1686.7
22;2004-08-05;14.4;25.2;19.9;0;917.5;1706.6
22;2004-08-06;16;25.8;20.6;0;933.1;1727.1
22;2004-08-07;15.9;26;20.4;0;948.6;1747.6
22;2004-08-08;16.2;26;20.8;0;964.3;1768.3
22;2004-08-09;16;26.3;20.6;0;979.9;1788.9
22;2004-08-10;13.7;25.5;20;0;994.9;1808.9
22;2004-08-11;15.9;22.8;19;0;1008.9;1827.9
22;2004-08-12;15.1;24.7;19.3;6.1;1023.2;1847.2
22;2004-08-13;16.7;18.6;16.9;0;1035.1;1864.1
22;2004-08-14;12.4;20.7;16.1;47.4;1046.2;1880.2
22;2004-08-15;12.3;21.6;18.1;0;1059.3;1898.3
22;2004-08-16;13.3;20.2;17.1;0;1071.4;1915.4
22;2004-08-17;15;21.6;18;7.7;1084.3;1933.3
22;2004-08-18;11.5;21.1;17.1;0;1096.5;1950.5
22;2004-08-19;17.3;22.3;18.9;1.2;1110.4;1969.4
22;2004-08-20;15.6;20.7;17.1;0.8;1122.5;1986.5
22;2004-08-21;14.3;18.3;15.5;0.6;1133;2002
22;2004-08-22;11.3;17;13.8;0.4;1141.8;2015.8
22;2004-08-23;7.4;17.4;13.6;0.1;1150.4;2029.4
22;2004-08-24;12.7;19.2;15.9;0.5;1161.3;2045.3
22;2004-08-25;13.5;18;15.4;0.8;1171.7;2060.7
22;2004-08-26;13.5;19.2;15.6;4.1;1182.3;2076.3
22;2004-08-27;13;15.8;14.5;0;1191.8;2090.8
22;2004-08-28;12;18.4;14.8;3.1;1201.6;2105.6
22;2004-08-29;7.8;18.2;14.1;0;1210.7;2119.7
22;2004-08-30;13.3;17.8;14.4;0.4;1220.1;2134.1
22;2004-08-31;10.7;16.9;13.7;17.1;1228.8;2147.8
22;2004-09-01;12.8;16.9;14.4;10.5;1238.2;2162.2
22;2004-09-02;13.3;18.3;14.6;1.6;1247.8;2176.8
22;2004-09-03;7.8;20.8;14.5;0;1257.3;2191.3
22;2004-09-04;9.6;22.9;16;0;1268.4;2207.4
22;2004-09-05;9.2;22.9;16.8;0;1280.2;2224.2
22;2004-09-06;12;21.9;17;0;1292.1;2241.2
22;2004-09-07;9.5;21.2;15.6;0;1302.7;2256.7
22;2004-09-08;10.9;18.5;13.7;0;1311.4;2270.4
22;2004-09-09;5.2;18.8;12.2;0;1318.7;2282.7
22;2004-09-10;6.4;19.3;14;0;1327.7;2296.7
22;2004-09-11;13.2;20.2;16.9;0;1339.6;2313.6
22;2004-09-12;13.3;17;14.9;0.2;1349.5;2328.5
22;2004-09-13;13.1;17.3;15.1;2.6;1359.5;2343.6
22;2004-09-14;12;17.2;14.8;0.4;1369.3;2358.3
22;2004-09-15;12.7;16.1;13.3;1.2;1377.6;2371.6
22;2004-09-16;9.5;14.7;11.4;2.6;1384.1;2383.1
22;2004-09-17;8.4;17;13.2;0;1392.3;2396.3
22;2004-09-18;12.9;17.9;15.2;0;1402.5;2411.5
22;2004-09-19;13.7;17.3;14.5;5.7;1412;2426
